ekatte_code,settlement_name_bg,settlement_name_en,settlement_type,oblast_code,oblast_name_bg,obshtina_name_bg,nuts3_code
40974,Къртожабене,Kartozhabene,село,PVN,Плевен,Плевен,BG314
40988,Кърчовско,Karchovsko,село,KRZ,Кърджали,Кирково,BG425
40991,Кършалево,Karshalevo,село,KNL,Кюстендил,Кюстендил,BG415
41006,Късак,Kasak,село,SML,Смолян,Доспат,BG424
41010,Кътина,Katina,село,SOF,София (столица),Столична,BG411
41037,Къшин,Kashin,село,PVN,Плевен,Плевен,BG314
41040,Къшле,Kashle,село,PER,Перник,Трън,BG414
41054,Кьолмен,Kyolmen,село,SHU,Шумен,Върбица,BG333
41085,Кьосево,Kyosevo,село,KRZ,Кърджали,Кърджали,BG425
41099,Кьосевци,Kyosevtsi,село,TGV,Търговище,Антоново,BG334
41109,Кюлевча,Kyulevcha,село,SHU,Шумен,Каспичан,BG333
41112,Кюстендил,Kyustendil,град,KNL,Кюстендил,Кюстендил,BG415
41126,Конска,Konska,село,PER,Перник,Брезник,BG414
41136,Кръстава,Krastava,село,PAZ,Пазарджик,Велинград,BG423
41143,Калипетрово,Kalipetrovo,село,SLS,Силистра,Силистра,BG325
41157,Еленка,Elenka,село,SML,Смолян,Неделино,BG424
41174,Кремен,Kremen,село,KRZ,Кърджали,Кирково,BG425
41188,Коньовец,Konyovets,село,SHU,Шумен,Шумен,BG333
41191,Костадинкино,Kostadinkino,село,SFO,София,Ихтиман,BG412
41232,Кленовик,Klenovik,село,PER,Перник,Радомир,BG414
41246,Климентово,Klimentovo,село,VTR,Велико Търново,Полски Тръмбеш,BG321
41251,Кошарите,Kosharite,село,PER,Перник,Радомир,BG414
41263,Кутово,Kutovo,село,VID,Видин,Видин,BG311
41277,Крайна,Krayna,село,SML,Смолян,Неделино,BG424
43013,Лагерите,Lagerite,село,VTR,Велико Търново,Велико Търново,BG321
43027,Лагошевци,Lagoshevtsi,село,VID,Видин,Димово,BG311
43030,Ладарево,Ladarevo,село,BLG,Благоевград,Сандански,BG413
43044,Лазарово,Lazarovo,село,PVN,Плевен,Кнежа,BG314
43058,Торос,Toros,село,LOV,Ловеч,Луковит,BG315
43061,Лазарци,Lazartsi,село,VTR,Велико Търново,Елена,BG321
43092,Лакатник,Lakatnik,село,SFO,София,Своге,BG412
43102,Лале,Lale,село,KRZ,Кърджали,Момчилград,BG425
43116,Лалково,Lalkovo,село,JAM,Ямбол,Елхово,BG343
43128,Ламбух,Lambuh,село,HKV,Хасково,Ивайловград,BG422
43147,Ласкар,Laskar,село,PVN,Плевен,Плевен,BG314
43150,Ласкарево,Laskarevo,село,BLG,Благоевград,Сандански,BG413
43164,Латинка,Latinka,село,KRZ,Кърджали,Ардино,BG425
43178,Лебед,Lebed,село,KRZ,Кърджали,Джебел,BG425
43181,Лебница,Lebnitsa,село,BLG,Благоевград,Сандански,BG413
43195,Лева река,Leva reka,село,PER,Перник,Трън,BG414
43205,Левка,Levka,село,HKV,Хасково,Свиленград,BG422
43219,Левочево,Levochevo,село,SML,Смолян,Смолян,BG424
43222,Левски,Levski,село,VAR,Варна,Суворово,BG331
43236,Левски,Levski,град,PVN,Плевен,Левски,BG314
43243,Левуново,Levunovo,село,BLG,Благоевград,Сандански,BG413
43253,Леденик,Ledenik,село,VTR,Велико Търново,Велико Търново,BG321
43267,Лелинци,Lelintsi,село,KNL,Кюстендил,Кюстендил,BG415
43270,Ленище,Lenishte,село,KRZ,Кърджали,Ардино,BG425
43284,Ленково,Lenkovo,село,PVN,Плевен,Гулянци,BG314
43298,Леново,Lenovo,село,PDV,Пловдив,Асеновград,BG421
43308,Ленско,Lensko,село,HKV,Хасково,Ивайловград,BG422
43311,Лепица,Lepitsa,село,PVN,Плевен,Червен бряг,BG314
43325,Лесидрен,Lesidren,село,LOV,Ловеч,Угърчин,BG315
43339,Лесичарка,Lesicharka,село,GAB,Габрово,Габрово,BG322
43342,Лесиче,Lesiche,село,VTR,Велико Търново,Елена,BG321
43356,Лесичери,Lesicheri,село,VTR,Велико Търново,Павликени,BG321
43369,Лесичово,Lesichovo,село,PAZ,Пазарджик,Лесичово,BG423
43373,Леска,Leska,село,KNL,Кюстендил,Кюстендил,BG415
43387,Леска,Leska,село,SML,Смолян,Мадан,BG424
43390,Лесковдол,Leskovdol,село,SFO,София,Своге,BG412
43400,Лесковец,Leskovets,село,VRC,Враца,Оряхово,BG313
43414,Лесковец,Leskovets,село,MON,Монтана,Берковица,BG312
43428,Лесковец,Leskovets,село,PER,Перник,Перник,BG414
43431,Лясково,Lyaskovo,село,DOB,Добрич,Добрич-селска,BG332
43445,Лесново,Lesnovo,село,SFO,София,Елин Пелин,BG412
43459,Лесово,Lesovo,село,JAM,Ямбол,Елхово,BG343
43462,Лесура,Lesura,село,VRC,Враца,Криводол,BG313
43476,Летница,Letnitsa,град,LOV,Ловеч,Летница,BG315
43484,Летница,Letnitsa,село,SFO,София,Драгоман,BG412
43493,Летовник,Letovnik,село,KRZ,Кърджали,Момчилград,BG425
43503,Лехово,Lehovo,село,BLG,Благоевград,Сандански,BG413
43517,Лехчево,Lehchevo,село,MON,Монтана,Бойчиновци,BG312
43520,Лешко,Leshko,село,BLG,Благоевград,Благоевград,BG413
43548,Лешниково,Leshnikovo,село,HKV,Хасково,Харманли,BG422
43551,Лешниковци,Leshnikovtsi,село,PER,Перник,Трън,BG414
43565,Лешница,Leshnitsa,село,BLG,Благоевград,Сандански,BG413
43579,Лешница,Leshnitsa,село,LOV,Ловеч,Ловеч,BG315
43582,Лещак,Leshtak,село,SML,Смолян,Мадан,BG424
43596,Лещарка,Leshtarka,село,KRZ,Кърджали,Крумовград,BG425
43606,Лещен,Leshten,село,BLG,Благоевград,Гърмен,BG413
43615,Леярово,Leyarovo,село,JAM,Ямбол,Стралджа,BG343
43623,Ливада,Livada,село,BGS,Бургас,Камено,BG341
43637,Ливаде,Livade,село,SML,Смолян,Мадан,BG424
43654,Лик,Lik,село,VRC,Враца,Мездра,BG313
43668,Лилеково,Lilekovo,село,SML,Смолян,Чепеларе,BG424
43671,Лилково,Lilkovo,село,PDV,Пловдив,Родопи,BG421
43685,Лиляк,Lilyak,село,TGV,Търговище,Търговище,BG334
43699,Лиляново,Lilyanovo,село,BLG,Благоевград,Сандански,BG413
43709,Лиляч,Lilyach,село,KNL,Кюстендил,Невестино,BG415
43712,Лиляче,Lilyache,село,VRC,Враца,Враца,BG313
43726,Лимец,Limets,село,KRZ,Кърджали,Крумовград,BG425
43730,Липен,Lipen,село,MON,Монтана,Монтана,BG312
43743,Липец,Lipets,село,SML,Смолян,Смолян,BG424
43757,Липинци,Lipintsi,село,SFO,София,Драгоман,BG412
43760,Липник,Lipnik,село,RAZ,Разград,Разград,BG324
43774,Липница,Lipnitsa,село,VRC,Враца,Мизия,BG313
43788,Липница,Lipnitsa,село,SFO,София,Ботевград,BG412
43815,Лисец,Lisets,село,KNL,Кюстендил,Кюстендил,BG415
43829,Лисец,Lisets,село,LOV,Ловеч,Ловеч,BG315
43832,Лисец,Lisets,село,SFO,София,Самоков,BG412
43846,Лиси връх,Lisi vrah,село,SHU,Шумен,Каолиново,BG333
43856,Лисиците,Lisitsite,село,KRZ,Кърджали,Кърджали,BG425
43863,Лисия,Lisia,село,BLG,Благоевград,Благоевград,BG413
43877,Лисово,Lisovo,село,HKV,Хасково,Свиленград,BG422
43880,Листец,Listets,село,BGS,Бургас,Руен,BG341
43894,Листец,Listets,село,SLS,Силистра,Главиница,BG325
43904,Литаково,Litakovo,село,SFO,София,Ботевград,BG412
43918,Лобош,Lobosh,село,PER,Перник,Ковачевци,BG414
43921,Ловец,Lovets,село,SZR,Стара Загора,Стара Загора,BG344
43935,Ловец,Lovets,село,TGV,Търговище,Търговище,BG334
43949,Ловец,Lovets,село,SHU,Шумен,Върбица,BG333
43952,Ловеч,Lovech,град,LOV,Ловеч,Ловеч,BG315
43966,Ловнидол,Lovnidol,село,GAB,Габрово,Севлиево,BG322
43983,Ловци,Lovtsi,село,SML,Смолян,Мадан,BG424
43997,Ловчанци,Lovchantsi,село,DOB,Добрич,Добрич-селска,BG332
44015,Лоза,Loza,село,GAB,Габрово,Габрово,BG322
44029,Лозарево,Lozarevo,село,BGS,Бургас,Сунгурларе,BG341
44032,Лозево,Lozevo,село,SHU,Шумен,Шумен,BG333
44046,Лозен,Lozen,село,VTR,Велико Търново,Стражица,BG321
44053,Лозен,Lozen,село,PAZ,Пазарджик,Септември,BG423
44063,Лозен,Lozen,село,SOF,София (столица),Столична,BG411
44077,Лозен,Lozen,село,HKV,Хасково,Любимец,BG422
44080,Лозенградци,Lozengradtsi,село,KRZ,Кърджали,Кирково,BG425
44094,Лозенец,Lozenets,село,BGS,Бургас,Царево,BG341
44104,Лозенец,Lozenets,село,DOB,Добрич,Крушари,BG332
44118,Лозенец,Lozenets,село,JAM,Ямбол,Стралджа,BG343
44121,Лозеница,Lozenitsa,село,BLG,Благоевград,Сандански,BG413
44149,Лозица,Lozitsa,село,BGS,Бургас,Сунгурларе,BG341
44152,Лозица,Lozitsa,село,PVN,Плевен,Никопол,BG314
44166,Лозница,Loznitsa,град,RAZ,Разград,Лозница,BG324
44179,Лозница,Loznitsa,село,DOB,Добрич,Генерал Тошево,BG332
44183,Лозно,Lozno,село,KNL,Кюстендил,Кюстендил,BG415
44210,Локвата,Lokvata,село,KNL,Кюстендил,Бобов дол,BG415
44224,Локорско,Lokorsko,село,SOF,София (столица),Столична,BG411
44238,Лом,Lom,град,MON,Монтана,Лом,BG312
44241,Ломец,Lomets,село,LOV,Ловеч,Троян,BG315
44255,Ломница,Lomnitsa,село,KNL,Кюстендил,Кюстендил,BG415
44269,Ломница,Lomnitsa,село,PER,Перник,Трън,BG414
44272,Ломница,Lomnitsa,село,DOB,Добрич,Добрич-селска,BG332
44286,Ломци,Lomtsi,село,TGV,Търговище,Попово,BG334
44294,Лопушна,Lopushna,село,VAR,Варна,Дългопол,BG331
44300,Лопушня,Lopushnya,село,SFO,София,Годеч,BG412
44313,Лопян,Lopyan,село,SFO,София,Етрополе,BG412
44327,Луковит,Lukovit,град,LOV,Ловеч,Луковит,BG315
44330,Луково,Lukovo,село,SFO,София,Своге,BG412
44344,Луличка,Lulichka,село,KRZ,Кърджали,Крумовград,BG425
44358,Лъвино,Lavino,село,RAZ,Разград,Исперих,BG324
44361,Лъвово,Lavovo,село,KRZ,Кърджали,Кърджали,BG425
44389,Лъга,Laga,село,SFO,София,Етрополе,BG412
44402,Баните,Banite,село,SML,Смолян,Баните,BG424
44416,Лъжница,Lazhnitsa,село,BLG,Благоевград,Гоце Делчев,BG413
44425,Лъка,Laka,село,BGS,Бургас,Поморие,BG341
44433,Лъка,Laka,село,SML,Смолян,Смолян,BG424
